GameOnTabletop Link,RPGGeek List Item,Type,Non-5E: For RPG,RPG: related to,Project Name,Ended Date,Funding Level,Project Status,Currency,Funding Level,Exchange Rate,FundingLevelUSD,OSR Original,OSR Scene
https://www.gameontabletop.com/cf368/die-frostweiten-eine-erweiterung-fur-die-verbotenen-lande.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921617#11921617,non-5E,https://rpggeek.com/rpg/43641/forbidden-lands,,Die Frostweiten - Eine Erweiterung für Die Verbotenen Lande,December 14 2020,"€47,497.00",Project Ended,EUR,"47,497.00",1.2148,"$57,699.36",,
https://www.gameontabletop.com/cf443/little-wizards.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921622#11921622,non-5E,https://rpggeek.com/rpg/23026/little-wizards,,Little Wizards,March 15 2021,"€19,408.00",Project Ended,EUR,"19,408.00",1.1924,"$23,142.88",,
https://www.gameontabletop.com/cf404/the-dark-eye-gods-of-aventuria-eng.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921677#11921677,non-5E,https://rpggeek.com/rpg/25131/das-schwarze-auge-dsa-5th-edition,,The Dark Eye - Gods of Aventuria (ENG),September 22 2020,"€68,498.00",Project Ended,EUR,"68,498.00",1.1708,"$80,196.09",,
https://www.gameontabletop.com/cf297/magonomia-core-rules.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921679#11921679,RPG,,,Magonomia Core Rules,March 31 2020,"€4,401.00",Project Ended,EUR,"4,401.00",1.1026,"$4,852.41",,
https://www.gameontabletop.com/cf385/nephilim-legende-saison-2-les-poursuivants-d-arcadia.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921742#11921742,non-5E,https://rpggeek.com/rpg/71029/nephilim-legende,,NEPHILIM LÉGENDE Saison 2 - Les poursuivants d'Arcadia,January 31 2021,"€224,615.00",Project Ended,EUR,"224,615.00",1.2123,"$272,300.76",,
https://www.gameontabletop.com/cf349/torg-eternity-lebendes-land-und-nil-imperium.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921744#11921744,non-5E,https://rpggeek.com/rpg/42049/torg-eternity,,Torg Eternity - Lebendes Land und Nil-Imperium,August 26 2020,"€34,224.00",Project Ended,EUR,"34,224.00",1.1839,"$40,516.42",,
https://www.gameontabletop.com/cf225/emysfer-late-pledge.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921747#11921747,RPG,,,Emysfer - Late Pledge,March 31 2021,"€10,808.00",Project Ended,EUR,"10,808.00",1.1726,"$12,673.79",,
https://www.gameontabletop.com/cf393/torg-eternity-tharkold-eng.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921750#11921750,non-5E,https://rpggeek.com/rpg/42049/torg-eternity,,Torg Eternity - Tharkold [ENG],August 25 2020,"€191,939.00",Project Ended,EUR,"191,939.00",1.1834,"$227,146.37",,
https://www.gameontabletop.com/cf360/fading-suns-pax-alexius-late-pledge-pledge-manager.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921767#11921767,RPG,,,LATE ONLY (KS) Fading Suns: Pax Alexius - Late Pledge/Pledge Manager,June 28 2020,"€29,579.00",Project Ended,EUR,"29,579.00",1.1223,"$33,195.03",,
https://www.gameontabletop.com/cf337/pathfinder-2-zeit-der-asche.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921774#11921774,non-5E,https://rpggeek.com/rpg/56388/pathfinder-roleplaying-game-2nd-edition,,Pathfinder 2 - Zeit der Asche,July 22 2020,"€39,899.00",Project Ended,EUR,"39,899.00",1.1565,"$46,142.00",,
https://www.gameontabletop.com/cf333/tales-from-the-loop.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921789#11921789,non-5E,https://rpggeek.com/rpg/40891/tales-from-the-loop,,Tales from the Loop,June 17 2020,"€51,994.00",Project Ended,EUR,"51,994.00",1.1242,"$58,453.73",,
https://www.gameontabletop.com/cf322/werkzeuge-des-meisters.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931561#11931561,non-5E,https://rpggeek.com/rpg/25131/das-schwarze-auge-dsa-5th-edition,,Werkzeuge des Meisters,May 20 2020,"€183,514.00",Project Ended,EUR,"183,514.00",1.0979,"$201,480.02",,
https://www.gameontabletop.com/cf202/2103-la-fin-d-un-monde.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931581#11931581,RPG,,,2103 - La fin d'un monde,January 18 2021,"€10,216.00",Project Ended,EUR,"10,216.00",1.2078,"$12,338.37",,
https://www.gameontabletop.com/cf205/ynn-pryddein-la-terre-des-forts-late-pledge.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931586#11931586,RPG,,,Ynn Pryddein - La terre des forts - Late Pledge,April 30 2021,"€14,067.00",Project Ended,EUR,"14,067.00",1.2017,"$16,903.89",,
https://www.gameontabletop.com/cf234/les-terres-de-matnak.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931591#11931591,RPG,,,Les terres de Matnak,January 18 2021,"€7,264.00",Project Ended,EUR,"7,264.00",1.2078,"$8,773.10",,
https://www.gameontabletop.com/cf233/dungeon-crawl-classics-le-jeu-de-role.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931594#11931594,non-5E,https://rpggeek.com/rpg/10737/dungeon-crawl-classics-role-playing-game,,DUNGEON CRAWL CLASSICS - Le Jeu de rôle,June 30 2020,"€60,248.00",Project Ended,EUR,"60,248.00",1.1234,"$67,679.59",,
https://www.gameontabletop.com/cf278/kings-of-war-the-roleplaying-game.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931596#11931596,RPG,,,Kings of War the Roleplaying Game,July 16 2021,"£11,937",Project Ended,GBP,"11,937.00",1.3761,"$16,426.63",,
https://www.gameontabletop.com/cf284/pathfinder-2-zeitalter-der-verlorenen-omen.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931601#11931601,non-5E,https://rpggeek.com/rpg/56388/pathfinder-roleplaying-game-2nd-edition,,Pathfinder 2 - Zeitalter der Verlorenen Omen,January 29 2020,"€86,914.00",Project Ended,EUR,"86,914.00",1.1013,"$95,718.39",,
https://www.gameontabletop.com/cf283/torg-cyberpapacy-late-pledge.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931610#11931610,non-5E,https://rpggeek.com/rpg/42049/torg-eternity,,Torg Cyberpapacy - LATE PLEDGE,January 17 2020,"€177,609.00",Project Ended,EUR,"177,609.00",1.1089,"$196,950.62",,
https://www.gameontabletop.com/cf240/lovecraftesque.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931616#11931616,non-5E,https://rpggeek.com/rpg/28286/lovecraftesque,,Lovecraftesque,April 3 2020,"€8,846.00",Project Ended,EUR,"8,846.00",1.0799,"$9,552.80",,
https://www.gameontabletop.com/cf270/hexxen-1733-die-deutschen-lande.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931622#11931622,non-5E,https://rpggeek.com/rpg/47185/hexxen-1733,,HeXXen 1733 - Die Deutschen Lande,January 8 2020,"€94,689.00",Project Ended,EUR,"94,689.00",1.1112,"$105,221.26",,
https://www.gameontabletop.com/cf239/die-gestade-des-gottwals-thorwal-und-das-gjalskerland.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931629#11931629,non-5E,https://rpggeek.com/rpg/25131/das-schwarze-auge-dsa-5th-edition,,Die Gestade des Gottwals – Thorwal und das Gjalskerland,December 11 2019,"€285,417.00",Project Ended,EUR,"285,417.00",1.1132,"$317,737.62",,
https://www.gameontabletop.com/cf78/vast-kaviya.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931632#11931632,5E,,,Vast Kaviya,December 23 2019,"€1,588.00",Project Ended,EUR,"1,588.00",1.1091,"$1,761.25",,
https://www.gameontabletop.com/cf245/adventures-in-austerion.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931635#11931635,RPG,,,Adventures in Austerion,December 15 2019,"€18,600.00",Project Ended,EUR,"18,600.00",1.1124,"$20,690.27",,
https://www.gameontabletop.com/cf229/aventyr-helden-und-abenteuer-late-pledge.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931636#11931636,non-5E,https://rpggeek.com/rpg/47043/sagospelet-aventyr,,Äventyr - Helden und Abenteuer - Late Pledge,November 6 2019,"€48,644.00",Project Ended,EUR,"48,644.00",1.1070,"$53,848.42",,
https://www.gameontabletop.com/cf222/sandy-petersen-s-cthulhu-mythos-fur-das-schwarze-auge-late-pledge.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931638#11931638,RPG,,https://rpggeek.com/rpgfamily/2329/das-schwarze-auge,Sandy Petersen’s Cthulhu Mythos für Das Schwarze Auge - Late Pledge,November 6 2019,"€131,288.00",Project Ended,EUR,"131,288.00",1.1070,"$145,334.50",,
https://www.gameontabletop.com/cf224/torg-aysle-pledgemanager.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931646#11931646,non-5E,https://rpggeek.com/rpg/42049/torg-eternity,,LATE ONLY (KS) Torg Aysle - Pledgemanager,September 19 2019,"€57,987.00",Project Ended,EUR,"57,987.00",1.1046,"$64,049.54",,
https://www.gameontabletop.com/cf223/magic-of-aventuria-pledgemanager.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931651#11931651,non-5E,https://rpggeek.com/rpg/25131/das-schwarze-auge-dsa-5th-edition,,LATE ONLY (KS) Magic of Aventuria Pledgemanager,September 4 2019,"€12,564.00",Project Ended,EUR,"12,564.00",1.1034,"$13,862.99",,
https://www.gameontabletop.com/cf194/kingmaker-10th-anniversary.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931656#11931656,non-5E,https://rpggeek.com/rpg/56388/pathfinder-roleplaying-game-2nd-edition,,Kingmaker 10th Anniversary,October 1 2019,"€573,528.00",Project Ended,EUR,"573,528.00",1.0934,"$627,101.25",,
https://www.gameontabletop.com/cf198/gobelin-qui-s-en-dedit-late-pledge.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931668#11931668,RPG,,,Gobelin Qui s'en Dédit - late pledge (INCLUDES ULULE),December 12 2019,"€12,576.00",Project Ended,EUR,"12,576.00",1.1184,"$14,065.00",,
https://www.gameontabletop.com/cf175/vampire-werwolf-die-jubilaumsausgaben.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931672#11931672,non-5E,https://rpggeek.com/rpg/421/vampire-the-masquerade,,Vampire & Werwolf: Die Jubiläumsausgaben,August 21 2019,"€45,194.00",Project Ended,EUR,"45,194.00",1.1088,"$50,111.11",,
https://www.gameontabletop.com/cf186/runequest.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931674#11931674,non-5E,https://rpggeek.com/rpg/42185/runequest-roleplaying-in-glorantha,,RuneQuest : 5 suppléments des dieux,September 30 2020,"€182,461.00",Project Ended,EUR,"182,461.00",1.1724,"$213,911.80",,
https://www.gameontabletop.com/cf191/chosen-ones-late-pledge.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931677#11931677,RPG,,,Chosen Ones - late pledge (INCLUDES ULULE),October 10 2019,"€12,957.00",Project Ended,EUR,"12,957.00",1.1010,"$14,265.27",,
https://www.gameontabletop.com/cf196/savage-worlds-abenteuer-edition.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931680#11931680,non-5E,https://rpggeek.com/rpg/78185/savage-worlds-adventure-edition-swade,,Savage Worlds Abenteuer-Edition,August 7 2019,"€52,138.00",Project Ended,EUR,"52,138.00",1.1203,"$58,411.77",,
https://www.gameontabletop.com/cf185/archipelia-premiere-escale.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931682#11931682,RPG,,,Archipélia - première escale,September 30 2020,"€3,823.00",Project Ended,EUR,"3,823.00",1.1724,"$4,481.97",,
https://www.gameontabletop.com/cf190/les-apprentis-sorciers.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931685#11931685,RPG,,,Les apprentis sorciers,December 10 2019,"€8,649.00",Project Ended,EUR,"8,649.00",1.1092,"$9,593.47",,
https://www.gameontabletop.com/cf182/pledge-manager-and-late-pledge-eden-genesis-evolution-universe-books.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931690#11931690,RPG,,,Pledge Manager and Late Pledge : Eden Genesis & Evolution - Universe books (INCLUDES ULULE),May 30 2019,"€14,267.00",Project Ended,EUR,"14,267.00",1.1130,"$15,879.74",,
https://www.gameontabletop.com/cf179/die-verbotenen-lande-fantasy-rollenspiel-in-einer-offenen-welt.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931694#11931694,non-5E,https://rpggeek.com/rpg/43641/forbidden-lands,,Die Verbotenen Lande - Fantasy-Rollenspiel in einer offenen Welt,May 9 2019,"€66,135.00",Project Ended,EUR,"66,135.00",1.1218,"$74,191.57",,
https://www.gameontabletop.com/cf173/insectopia-la-communaute.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931699#11931699,non-5E,not in database,,Insectopia - La communauté,April 25 2019,"€30,373.00",Project Ended,EUR,"30,373.00",1.1136,"$33,823.07",,
https://www.gameontabletop.com/cf169/torg-eternity-nile-empire.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931704#11931704,non-5E,https://rpggeek.com/rpg/42049/torg-eternity,,Torg Eternity: Nile Empire,February 28 2019,"€32,347.00",Project Ended,EUR,"32,347.00",1.1373,"$36,787.27",,
https://www.gameontabletop.com/cf114/torg-eternity-the-living-land.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931706#11931706,non-5E,https://rpggeek.com/rpg/42049/torg-eternity,,Torg Eternity: The Living Land,June 11 2018,"€38,921.00",Project Ended,EUR,"38,921.00",1.1774,"$45,823.64",,
https://www.gameontabletop.com/cf93/the-dark-eye-aventuria-compendium.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931709#11931709,non-5E,https://rpggeek.com/rpg/25131/das-schwarze-auge-dsa-5th-edition,,The Dark Eye: Aventuria Compendium,February 15 2018,"€9,364.00",Project Ended,EUR,"9,364.00",1.2503,"$11,707.72",,
https://www.gameontabletop.com/cf68/torg-eternity.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931715#11931715,RPG,,https://rpggeek.com/rpgfamily/334/torg,Torg Eternity,September 2 2017,"€33,671.00",Project Ended,EUR,"33,671.00",1.1861,"$39,937.17",,
https://www.gameontabletop.com/cf60/the-goon-8482-and-fear-agent-8482-rpgs-for-savage-worlds.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11931722#11931722,non-5E,https://rpggeek.com/rpg/78185/savage-worlds-adventure-edition-swade,,The Goon™ and Fear Agent™ RPGs for Savage Worlds,October 9 2017,"€5,937.00",Project Ended,EUR,"5,937.00",1.1741,"$6,970.63",,
https://www.gameontabletop.com/cf5151/opus-anima.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11918893#11918893,RPG,,,Opus Anima,"July 7, 2025","€4,648.00",Project Ended,EUR,"4,648.00",1.1736,"$5,454.87",,
https://www.gameontabletop.com/cf5291/ein-sof.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11918917#11918917,RPG,,https://rpggeek.com/rpgsystem/68041/mark-of-the-odd,Ein Sof,"July 9, 2025","€17,064.00",Project Ended,EUR,"17,064.00",1.1731,"$20,017.10",,
https://www.gameontabletop.com/cf5161/sapa-inca-paititi-la-cite-perdue.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11918898#11918898,RPG,,,"Sapa Inca, Paititi la cité perdue","September 16, 2025","€19,649.00",Project Ended,EUR,"19,649.00",1.1701,"$22,991.10",,
https://www.gameontabletop.com/cf619/late-pledge-insectopia-les-deux-mondes.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11949026#11949026,non-5E,not in database,,Late pledge - Insectopia - Les deux mondes,"July 10, 2025","€38,559.00",Project Ended,EUR,"38,559.00",1.1701,"$45,117.50",,
https://www.gameontabletop.com/cf5041/fateforge-die-chroniken-von-kaan.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11918907#11918907,non-5E,https://rpggeek.com/rpg/69963/fateforge-epic-tales-in-the-world-of-eana,,Fateforge: Die Chroniken von Kaan,"July 15, 2025","€7,300.00",Project Ended,EUR,"7,300.00",1.1601,"$8,468.43",,
https://www.gameontabletop.com/cf5301/daggerheart.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11918921#11918921,non-5E,https://rpggeek.com/rpg/103027/daggerheart,,Daggerheart,"July 15, 2025","€224,075.00",Project Ended,EUR,"224,075.00",1.1607,"$260,083.85",,
https://www.gameontabletop.com/cf5191/dans-la-tete-de-monsieur-le-prof-voyage-a-londres.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11918904#11918904,non-5E,not in database,,Dans la tête de Monsieur le Prof - Voyage à Londres,"July 28, 2025","€5,255.00",Project Ended,EUR,"5,255.00",1.1599,"$6,095.01",,
https://www.gameontabletop.com/cf5211/the-crunchfluff.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11918926#11918926,non-5E,https://rpggeek.com/rpg/1235/books-about-roleplaying-games,,The CrunchFluff,"July 30, 2025","€6,292.00",Project Ended,EUR,"6,292.00",1.1429,"$7,190.91",,
https://www.gameontabletop.com/cf5331/lex-arcana-encyclopaedia-und-aegyptus.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11934476#11934476,non-5E,https://rpggeek.com/rpg/1482/lex-arcana,,Lex Arcana - Encyclopaedia und Aegyptus,"August 8, 2025","€19,819.00",Project Ended,EUR,"19,819.00",1.1651,"$23,090.13",,
https://www.gameontabletop.com/cf3161/traveller-vf-late-pledge.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920152#11920152,non-5E,https://rpggeek.com/rpg/39931/traveller-mongoose-2nd-edition,,Traveller VF -Late Pledge,"August 10, 2025","€203,336.00",Project Ended,EUR,"203,336.00",1.1648,"$236,836.53",,
https://www.gameontabletop.com/cf5101/normazone-late-pledge.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11918843#11918843,RPG,,,NORMAZONE,"September 30, 2025","€10,372.00",Project Ended,EUR,"10,372.00",1.1735,"$12,171.96",,
https://www.gameontabletop.com/cf4241/ultime-bestiaire-la-horde-contre-attaque.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11918747#11918747,5E,,,LATE ONLY (R17) Ultime bestiaire : La Horde contre-attaque,August 31 2025,"€1,486.00",Project Ended,EUR,"1,486.00",1.1690,"$1,737.10",,
https://www.gameontabletop.com/cf5001/atlas-de-techno-fantasy-fabula-ultima.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11918887#11918887,non-5E,https://rpggeek.com/rpg/72028/fabula-ultima,,LATE ONLY (R33) Atlas de Techno Fantasy - Fabula ultima,September 2 2025,"€7,547.00",Project Ended,EUR,"7,547.00",1.1661,"$8,800.63",,
https://www.gameontabletop.com/cf5331/lex-arcana-encyclopaedia-und-aegyptus.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11934476#11934476,non-5E,https://rpggeek.com/rpg/1482/lex-arcana,,LATE ONLY (R473) Lex Arcana - Encyclopaedia und Aegyptus,"September 3, 2025","€1,185.00",Project Ended,EUR,"1,185.00",1.1660,"$1,381.72",,
https://www.gameontabletop.com/cf5471/starfinder-2.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=12081001#12081001,non-5E,https://rpggeek.com/rpg/112492/starfinder-roleplaying-game-2nd-ed,,Starfinder 2,"September 8, 2025","€68,776.00",Project Ended,EUR,"68,776.00",1.1769,"$80,940.41",,
https://www.gameontabletop.com/cf4381/late-pledge-ruines-de-symbaroum-pour-dd5.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11918799#11918799,non-5E,https://rpggeek.com/rpgseries/75961/ruins-of-symbaroum,,Late pledge - Ruines de Symbaroum pour DD5,"September 10, 2025","€48,588.00",Project Ended,EUR,"48,588.00",1.1703,"$56,863.02",,
https://www.gameontabletop.com/cf4831/xanadu-nibiru.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=12061798#12061798,non-5E,https://rpggeek.com/rpg/59234/nibiru,,Xanadu - Nibiru,"September 15, 2025","€12,071.00",Project Ended,EUR,"12,071.00",1.1763,"$14,199.66",,
https://www.gameontabletop.com/cf4121/the-troubleshooters-geister-diebe.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=12061804#12061804,non-5E,https://rpggeek.com/rpg/61895/the-troubleshooters,,The Troubleshooters: Geister & Diebe,"September 21, 2025","€19,273.00",Project Ended,EUR,"19,273.00",1.1737,"$22,619.76",,
https://www.gameontabletop.com/cf5571/gates-of-krystalia-le-jdr-anime-isekai-avec-des-cartes.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=12064927#12064927,non-5E,https://rpggeek.com/rpg/112820/gates-of-krystalia-ttjrpg,,Gates of Krystalia - Le JDR anime isekai avec des cartes,September 24 2025,"€2,988.00",Project Ended,EUR,"2,988.00",1.1744,"$3,509.15",,
https://www.gameontabletop.com/cf578/within-legendes-urbaines-et-fondation-s.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11920618#11920618,non-5E,https://rpggeek.com/rpg/26854/within,,Within : Légendes urbaines et fondation(s),"September 30, 2025","€39,896.00",Project Ended,EUR,"39,896.00",1.1737,"$46,824.92",,
https://www.gameontabletop.com/cf5211/the-crunchfluff.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11918926#11918926,non-5E,https://rpggeek.com/rpg/1235/books-about-roleplaying-games,,LATE ONLY (R472) The CrunchFluff,"September 30, 2025",€834.00,Project Ended,EUR,834.00,1.1737,$978.84,,
https://www.gameontabletop.com/cf467/crimes-aube-de-sang.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11921381#11921381,non-5E,https://rpggeek.com/rpg/22807/crimes,,LATE ONLY (R412) Crimes : Aube de Sang,September 30 2025,"€19,357.00",Project Ended,EUR,"19,357.00",1.1737,"$22,718.82",,
https://www.gameontabletop.com/cf4851/insula-hellenika-late-pledge.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11918785#11918785,non-5E,not in database,,LATE ONLY (R21) INSULA HELLENIKA - LATE PLEDGE,"September 30, 2025",€576.00,Project Ended,EUR,576.00,1.1737,$676.04,,
https://www.gameontabletop.com/cf3051/macadam-fairies.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=12061796#12061796,RPG,,,Macadam Fairies,"October 5, 2025","€17,165.00",Project Ended,EUR,"17,165.00",1.1712,"$20,103.18",,
https://www.gameontabletop.com/cf5071/arkhanval.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11918870#11918870,RPG,,,LATE ONLY (R32) Arkhanval,October 7 2025,"€1,290.00",Project Ended,EUR,"1,290.00",1.1654,"$1,503.35",,
https://www.gameontabletop.com/cf5031/ta-gueule-c-est-quantique.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=11918841#11918841,RPG,,,"LATE ONLY (R27) Ta Gueule, C'est Quantique",October 8 2025,"€2,388.00",Project Ended,EUR,"2,388.00",1.1629,"$2,777.10",,
https://www.gameontabletop.com/cf4821/d3troit.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=12165060#12165060,RPG,,,D3TROIT,"October 13, 2025","€21,117.00",Project Ended,EUR,"21,117.00",1.1573,"$24,438.81",,
https://www.gameontabletop.com/cf5621/chroniques-oubliees-fantasy-2-compagnon-l-ile-perdue.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=12165066#12165066,non-5E,https://rpggeek.com/rpg/26949/chroniques-oubliees-fantasy,,Chroniques Oubliées Fantasy 2 : compagnon & l'île perdue,"October 13, 2025","€135,952.00",Project Ended,EUR,"135,952.00",1.1566,"$157,246.84",,
https://www.gameontabletop.com/cf5541/star-trek-adventures-second-edition.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=12149515#12149515,non-5E,https://rpggeek.com/rpg/103521/star-trek-adventures-second-edition,,Star Trek Adventures - Second Edition,"October 13, 2025","€94,105.00",Project Ended,EUR,"94,105.00",1.1566,"$108,845.14",,
https://www.gameontabletop.com/cf5361/licorne-d-abondance.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=12149511#12149511,5E,,,Licorne d'Abondance,"October 15, 2025","€5,636.00",Project Ended,EUR,"5,636.00",1.1646,"$6,563.71",,
https://www.gameontabletop.com/cf5441/pirate-borg.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=12141627#12141627,non-5E,https://rpggeek.com/rpg/75269/pirate-borg,,Pirate Borg,"October 30, 2025","€78,381.00",Project Ended,EUR,"78,381.00",1.1573,"$90,706.41",,
https://www.gameontabletop.com/cf5691/perils-princesses-vengeance-sucree.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=12189204#12189204,non-5E,https://rpggeek.com/rpg/101287/perils-and-princesses,,PERILS & PRINCESSES - VENGEANCE SUCREE,"October 31, 2025","€12,333.00",Project Ended,EUR,"12,333.00",1.1599,"$14,304.43",,
https://www.gameontabletop.com/cf5531/brindlewood-bay.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=12165072#12165072,non-5E,https://rpggeek.com/rpg/63139/brindlewood-bay,,Brindlewood Bay,"October 31, 2025","€32,301.00",Project Ended,EUR,"32,301.00",1.1599,"$37,464.31",,
https://www.gameontabletop.com/cf5511/anime-was-a-mistake-volume-2.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=12197813#12197813,non-5E,not in database,,Anime Was a Mistake : volume 2 !,"November 2, 2025","€7,578.00",Project Ended,EUR,"7,578.00",1.1526,"$8,734.44",,
https://www.gameontabletop.com/cf5731/role-n-play-eclypse.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=12230188#12230188,5E,,,Rôle'n Play - ECLYPSE,"November 3, 2025","€136,007.00",Project Ended,EUR,"136,007.00",1.1519,"$156,659.66",,
https://www.gameontabletop.com/cf5701/stewpot.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=12191802#12191802,non-5E,https://rpggeek.com/rpg/69633/stewpot-tales-from-a-fantasy-tavern,,Stewpot,"November 4, 2025","€12,757.00",Project Ended,EUR,"12,757.00",1.1486,"$14,652.05",,
https://www.gameontabletop.com/cf5451/ars-mechanica-the-molten-prophecy-5-e-supplement.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=12191793#12191793,5E,,,Ars Mechanica - The Molten Prophecy - 5 E supplement,"November 7, 2025","€12,082.00",Project Ended,EUR,"12,082.00",1.1570,"$13,978.27",,
https://www.gameontabletop.com/cf5521/solitude-des-tenebres.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=12178447#12178447,RPG,,,Solitude des ténèbres,"November 9, 2025","€6,618.00",Project Ended,EUR,"6,618.00",1.1542,"$7,638.79",,
https://www.gameontabletop.com/cf5321/notre-dame-de-paris.html,https://rpggeek.com/geeklist/360124/gameontabletop-projects?itemid=12189210#12189210,RPG,,https://rpggeek.com/rpgsystem/17185/powered-by-the-apocalypse,Notre-Dame de Paris,"November 16, 2025","€12,650.00",Project Ended,EUR,"12,650.00",1.1615,"$14,692.47",,
