Kickstarter Link,RPGGeek List Item,RPGGeek List Page,KickTraq Link,Type,Non-5E: For RPG,RPG: related to,Project Name,FundedDate,Ended?,Currency,Funding Level,Exchange Rate,LevelUSD,Funded?,Cancelled?,Reached Goal?,ExtractedFunding,ExtractedProgress,ExtractedTrend,Funded Value,Last Updated,Start Date,,,,OSR Core,OSR Adjacent,,,,,,
https://www.kickstarter.com/projects/ascension-games/path-of-the-wilds-pathfinder-rpg?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7262683#item7262683,36,https://www.kicktraq.com/projects/ascension-games/path-of-the-wilds-pathfinder-rpg/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Path of the Wilds (Pathfinder RPG),15-Nov-19,Y,USD,"1,978.00",1,Not Funded,N,N,N,"$1,978 ",49.00%,Ended,0,1.60874E+12,October 16 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/jayciles/voidheart-symphony?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7262682#item7262682,36,https://www.kicktraq.com/projects/jayciles/voidheart-symphony/,RPG,,https://rpggeek.com/rpg/26525/legacy-life-among-ruins,Voidheart Symphony,15-Nov-19,Y,GBP,"26,322.00",1.2898,"33,950.12",Y,N,Y,"£26,322",404.00%,Ended,33950.12,1.60874E+12,October 16 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/geode/summoner-chronicles-a-sourcebook-for-5th-edition-novel?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7290228#item7290228,37,https://www.kicktraq.com/projects/1118172895/summoner-chronicles-a-sourcebook-for-5th-edition-novel/,5E,,,Summoner Chronicles: a 5e Sourcebook + Dark Fantasy Novel,17-Nov-19,Y,GBP,789,,Not Funded,N,Y,N,£789,15.00%,Cancelled,0,1.60874E+12,October 29 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/dungeonsonadime/in-the-red-the-first-quest-from-dungeons-on-a-dime?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7259440#item7259440,36,https://www.kicktraq.com/projects/dungeonsonadime/in-the-red-the-first-quest-from-dungeons-on-a-dime/,5E,,,IN THE RED - the first Quest from Dungeons on a Dime,18-Nov-19,Y,GBP,"6,333.00",1.29489,"8,200.54",Y,N,Y,"£6,333",226.00%,Ended,8200.54,1.60874E+12,October 15 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/checkthisartifact/fight-this-mutant?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7288022#item7288022,37,https://www.kicktraq.com/projects/checkthisartifact/fight-this-mutant/,non-5E,https://rpggeek.com/rpg/28323/mutant-crawl-classics-role-playing-game,,Fight This Mutant,18-Nov-19,Y,USD,"7,730.00",1,"7,730.00",Y,N,Y,"$7,730 ",315.00%,Ended,7730,1.60874E+12,October 28 2019,,,,,1,,,,,,
https://www.kickstarter.com/projects/accessiblegames/survival-of-the-able?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7273035#item7273035,36,https://www.kicktraq.com/projects/accessiblegames/survival-of-the-able/,RPG,,,Survival of the Able,18-Nov-19,Y,USD,"2,128.00",1,Not Funded,N,N,N,"$2,128 ",26.00%,Ended,0,1.60874E+12,October 19 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/smokingwyrm/tales-from-the-smoking-wyrm-issue-1?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7292473#item7292473,37,https://www.kicktraq.com/projects/smokingwyrm/tales-from-the-smoking-wyrm-issue-1/,non-5E,https://rpggeek.com/rpg/10737/dungeon-crawl-classics-role-playing-game,,Tales from the Smoking Wyrm Issue #1,19-Nov-19,Y,USD,"4,890.00",1,"4,890.00",Y,N,Y,"$4,890 ",326.00%,Ended,4890,1.60874E+12,October 29 2019,,,,,1,,,,,,
https://www.kickstarter.com/projects/quico/entering-the-dark-forest?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7287665#item7287665,37,https://www.kicktraq.com/projects/quico/entering-the-dark-forest/,5E,,,The Dark Forest,20-Nov-19,Y,EUR,176,,Not Funded,N,Y,N,€176,2.00%,Cancelled,0,1.60874E+12,October 27 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/bordercolonies/the-border-colonies-rpg?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7273036#item7273036,36,https://www.kicktraq.com/projects/bordercolonies/the-border-colonies-rpg/,RPG,,,The Border Colonies RPG,20-Nov-19,Y,GBP,22,,Not Funded,N,Y,N,£22,2.00%,Cancelled,0,1.60874E+12,October 21 2019,,,,,,,,,,,
https://www.kicktraq.com/projects/bordercolonies/the-border-colonies-rpg/,https://rpggeek.com/geeklist/250272/item/7273515#item7273515,36,https://www.kicktraq.com/projects/255133215/kingdoms-warfare-and-more-minis/,5E,,,"Kingdoms, Warfare & More Minis!",21-Nov-19,Y,USD,"1,372,683.00",1,"1,372,683.00",Y,N,Y,"$1,372,683 ",457.00%,Ended,1372683,1.60874E+12,October 21 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/rmalena/empyrean-investigations?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7277643#item7277643,37,https://www.kicktraq.com/projects/rmalena/empyrean-investigations/,5E,,,Empyrean Investigations: Detective Adventures for D&D 5E,21-Nov-19,Y,USD,"20,150.00",1,"20,150.00",Y,N,Y,"$20,150 ",2014.00%,Ended,20150,1.60874E+12,October 22 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/necromancergames/tome-of-horrors-2020-for-fifth-edition-by-necromancer-games?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7277648#item7277648,37,https://www.kicktraq.com/projects/necromancergames/tome-of-horrors-2020-for-fifth-edition-by-necromancer-games/,5E,,,Tome of Horrors 2020 for Fifth Edition by Necromancer Games,21-Nov-19,Y,USD,"48,802.00",1,"48,802.00",Y,N,Y,"$48,802 ",488.00%,Ended,48802,1.60874E+12,October 22 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/joshburnett/leopard-women-of-venus?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7275359#item7275359,37,https://www.kicktraq.com/projects/joshburnett/leopard-women-of-venus/,non-5E,https://rpggeek.com/rpg/10737/dungeon-crawl-classics-role-playing-game,,Leopard Women of Venus,21-Nov-19,Y,USD,"4,155.00",1,"4,155.00",Y,N,Y,"$4,155 ",138.00%,Ended,4155,1.60874E+12,October 22 2019,,,,,1,,,,,,
https://www.kickstarter.com/projects/newcometgames/a-time-for-sacrifice-a-call-of-cthulhu-adventure?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7288023#item7288023,37,https://www.kicktraq.com/projects/newcometgames/a-time-for-sacrifice-a-call-of-cthulhu-adventure/,non-5E,https://rpggeek.com/rpg/23113/call-cthulhu-7th-edition,,A Time for Sacrifice: A Call of Cthulhu Adventure,21-Nov-19,Y,USD,"36,286.00",1,"36,286.00",Y,N,Y,"$36,286 ",1814.00%,Ended,36286,1.60874E+12,October 28 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/canterburygames/brainjacked-a-cyberpunk-campaign-setting-for-fate-core-0?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7277636#item7277636,37,https://www.kicktraq.com/projects/canterburygames/brainjacked-a-cyberpunk-campaign-setting-for-fate-core-0/,non-5E,https://rpggeek.com/rpgsystem/26506/fate-core,,Brainjacked - A Cyberpunk campaign setting for FATE core,21-Nov-19,Y,GBP,"1,870.00",1.292,"2,416.04",Y,N,Y,"£1,870",207.00%,Ended,2416.04,1.60874E+12,October 22 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/openendedgames/against-the-darkmaster?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7277634#item7277634,37,https://www.kicktraq.com/projects/openendedgames/against-the-darkmaster/,RPG,,,Against the Darkmaster,21-Nov-19,Y,USD,"33,070.00",1,"33,070.00",Y,N,Y,"$33,070 ",220.00%,Ended,33070,1.60874E+12,October 22 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/kbannister/gaval-tales-relaunch?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7189181?commentid=9135410#comment9135410,33,https://www.kicktraq.com/projects/kbannister/gaval-tales-relaunch/,RPG,,,"Gaval Tales, Relaunch",22-Nov-19,Y,CAD,53,0.7519645,Not Funded,N,N,N,$53 CAD,0.00%,Ended,0,1.60874E+12,October 23 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/limitless-adventures/5th-evolution-whitechapel-5e-gaslight-london-in-1888?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7290218#item7290218,37,https://www.kicktraq.com/projects/limitless-adventures/5th-evolution-whitechapel-5e-gaslight-london-in-1888/,5E,,,5th Evolution: Whitechapel (5E Gaslight London in 1888),23-Nov-19,Y,USD,"11,027.00",1,"11,027.00",Y,N,Y,"$11,027 ",110.00%,Ended,11027,1.60874E+12,October 29 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/supertry/space-kings-the-book?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7279771#item7279771,37,https://www.kicktraq.com/projects/supertry/space-kings-the-book/,RPG,,,Space Kings: The Book,23-Nov-19,Y,USD,"25,654.00",1,"25,654.00",Y,N,Y,"$25,654 ",427.00%,Ended,25654,1.60874E+12,October 24 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/zansadventures/dungeon-of-the-steel-golem-a-5e-dnd-and-pathfinder-module?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7281511#item7281511,37,https://www.kicktraq.com/projects/zansadventures/dungeon-of-the-steel-golem-a-5e-dnd-and-pathfinder-module/,5E,,,Dungeon of the Steel Golem - A 5E DND and Pathfinder Module,24-Nov-19,Y,USD,683,1,683,Y,N,Y,$683 ,683.00%,Ended,683,1.60874E+12,October 25 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/277217848/swords-and-spaceships?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7267132#item7267132,36,https://www.kicktraq.com/projects/277217848/swords-and-spaceships/,RPG,,,Swords and Spaceships,24-Nov-19,Y,USD,"1,943.00",1,Not Funded,N,N,N,"$1,943 ",22.00%,Ended,0,1.60874E+12,October 18 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/lectrotext/the-house-of-the-red-doors-dcc-rpg?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7279774#item7279774,37,https://www.kicktraq.com/projects/lectrotext/the-house-of-the-red-doors-dcc-rpg/,non-5E,https://rpggeek.com/rpg/10737/dungeon-crawl-classics-role-playing-game,,The House of the Red Doors (DCC RPG),25-Nov-19,Y,USD,"6,559.00",1,"6,559.00",Y,N,Y,"$6,559 ",327.00%,Ended,6559,1.60874E+12,October 24 2019,,,,,1,,,,,,
https://www.kickstarter.com/projects/etu-studyabroad/deadlands-lost-colony?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7307988#item7307988,38,https://www.kicktraq.com/projects/545820095/deadlands-lost-colony/,non-5E,https://rpggeek.com/rpgsystem/517/savage-worlds,,Deadlands: Lost Colony,25-Nov-19,Y,USD,"60,850.00",1,"60,850.00",Y,N,Y,"$60,850 ",1217.00%,Ended,60850,1.60874E+12,November 5 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/458461307/creatures-and-the-crawling-chaos?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7259314#item7259314,36,https://www.kicktraq.com/projects/458461307/creatures-and-the-crawling-chaos/,RPG,,,Creatures and the Crawling Chaos,25-Nov-19,Y,SEK,"4,924.00",,Not Funded,N,Y,N,"kr4,924 SEK",1.00%,Cancelled,0,1.60874E+12,October 14 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/1610277086/the-wishing-sigil?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7323950#item7323950,39,https://www.kicktraq.com/projects/1610277086/the-wishing-sigil/,RPG,,,The Wishing Sigil,26-Nov-19,Y,USD,"1,621.00",1,"1,621.00",Y,N,Y,"$1,621 ",1621.00%,Ended,1621,1.60874E+12,November 12 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/727514904/the-aarakocra-incident?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7312993#item7312993,39,https://www.kicktraq.com/projects/727514904/the-aarakocra-incident/,5E,,,The Aarakocra Incident,27-Nov-19,Y,AUD,596,0.676695,403.31,Y,N,Y,$596 AUD,596.00%,Ended,403.31,1.60874E+12,November 7 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/battlefieldpress/explorers-of-the-fantastic?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7292472#item7292472,37,https://www.kicktraq.com/projects/battlefieldpress/explorers-of-the-fantastic/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Explorers Of The Fantastic,27-Nov-19,Y,USD,"7,033.00",,Not Funded,N,Y,N,"$7,033 ",28.00%,Cancelled,0,1.60874E+12,October 29 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/218255739/thorn-city-of-kings?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7323952#item7323952,39,https://www.kicktraq.com/projects/218255739/thorn-city-of-kings/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Thorn: City of Kings,27-Nov-19,Y,EUR,"4,142.00",1.10035,"4,557.65",Y,N,Y,"€4,142",4142.00%,Ended,4557.65,1.60874E+12,November 12 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/1192053011/vaesen-nordic-horror-roleplaying?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7307832#item7307832,38,https://www.kicktraq.com/projects/1192053011/vaesen-nordic-horror-roleplaying/,RPG,,https://rpggeek.com/rpgsystem/43636/year-zero-engine,Vaesen - Nordic Horror Roleplaying,27-Nov-19,Y,SEK,"2,717,353.00",0.1043677,"283,603.88",Y,N,Y,"kr2,717,353 SEK",2717.00%,Ended,283603.88,1.60874E+12,November 5 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/brokenrulergames/the-worlds-greatest-roleplaying-game-the-zine?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7290221#item7290221,37,https://www.kicktraq.com/projects/brokenrulergames/the-worlds-greatest-roleplaying-game-the-zine/,5E,,,The World's Greatest Roleplaying Game: The Zine,28-Nov-19,Y,CAD,"4,559.00",0.75297,"3,432.79",Y,N,Y,"$4,559 CAD",455.00%,Ended,3432.79,1.60874E+12,October 29 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/shadowmyths/the-races-among-us-shadowmyths-elementals-for-rpgs-dnd?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7290225#item7290225,37,https://www.kicktraq.com/projects/shadowmyths/the-races-among-us-shadowmyths-elementals-for-rpgs-dnd/,non-5E,https://rpggeek.com/rpg/13239/original-dd-compatible-products,,The Races Among Us - ShadowMyths Elementals for RPGs/DnD,28-Nov-19,Y,USD,"1,512.00",1,"1,512.00",Y,N,Y,"$1,512 ",100.00%,Ended,1512,1.60874E+12,October 29 2019,,,,1,,,,,,,
https://www.kickstarter.com/projects/spaced/spaced?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7290827#item7290827,37,https://www.kicktraq.com/projects/spaced/spaced/,RPG,,,Spaced,28-Nov-19,Y,GBP,161,,Not Funded,N,Y,N,£161,16.00%,Cancelled,0,1.60874E+12,October 29 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/1734298920/mystery-at-millwarren?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7293323#item7293323,38,https://www.kicktraq.com/projects/1734298920/mystery-at-millwarren/,5E,,,Mystery at Millwarren,29-Nov-19,Y,CAD,"7,245.00",0.7529329,Not Funded,N,N,N,"$7,245 CAD",49.00%,Ended,0,1.60874E+12,October 30 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/fishinthepot/fish-in-the-pot-one-page-dungeon-collection?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7293303#item7293303,38,https://www.kicktraq.com/projects/fishinthepot/fish-in-the-pot-one-page-dungeon-collection/,non-5E,https://rpggeek.com/rpg/13239/original-dd-compatible-products,,Fish in the Pot One-Page Dungeon Collection,29-Nov-19,Y,USD,"11,548.00",1,"11,548.00",Y,N,Y,"$11,548 ",2309.00%,Ended,11548,1.60874E+12,October 30 2019,,,,1,,,,,,,
https://www.kickstarter.com/projects/darkv01d/dark-v01d-science-fiction-ttrpg?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7293327#item7293327,38,https://www.kicktraq.com/projects/darkv01d/dark-v01d-science-fiction-ttrpg/,RPG,,,Dark V01D Science Fiction TTRPG,29-Nov-19,Y,EUR,610,,Not Funded,N,Y,N,€610,4.00%,Cancelled,0,1.60874E+12,October 30 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/theruinrpg/the-ruin-roleplaying-game-rebuilt?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7261855?commentid=9173444#comment9173444,36,https://www.kicktraq.com/projects/theruinrpg/the-ruin-roleplaying-game-rebuilt/,RPG,,https://rpggeek.com/rpg/25418/5e-game-system-product-dd-5th-edition-compatible,The Ruin Roleplaying Game *REBUILT*,30-Nov-19,Y,GBP,"6,202.00",1.2927,"8,017.33",Y,N,Y,"£6,202",155.00%,Ended,8017.33,1.60874E+12,November 9 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/charke/system-7?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7295986#item7295986,38,https://www.kicktraq.com/projects/charke/system-7/,RPG,,,System 7,30-Nov-19,Y,CAD,170,0.7528454,Not Funded,N,N,N,$170 CAD,17.00%,Ended,0,1.60874E+12,October 31 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/willuhl/mystic-lilies?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7294403#item7294403,38,https://www.kicktraq.com/projects/willuhl/mystic-lilies/,RPG,,,Mystic Lilies,30-Nov-19,Y,USD,"6,021.00",1,"6,021.00",Y,N,Y,"$6,021 ",301.00%,Ended,6021,1.60874E+12,October 31 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/1990654819/traveller-rpg-the-deepnight-revelation-campaign-box-set?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7295998#item7295998,38,https://www.kicktraq.com/projects/1990654819/traveller-rpg-the-deepnight-revelation-campaign-box-set/,non-5E,https://rpggeek.com/rpg/39931/traveller-mongoose-2nd-edition,,Traveller RPG: The Deepnight Revelation Campaign Box Set,1-Dec-19,Y,GBP,"111,112.00",1.291235,"143,471.70",Y,N,Y,"£111,112",555.00%,Ended,143471.7,1.60874E+12,November 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/moonpunk/moonpunk?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7296330#item7296330,38,https://www.kicktraq.com/projects/moonpunk/moonpunk/,RPG,,,MoonPunk,1-Dec-19,Y,USD,"5,392.00",1,"5,392.00",Y,N,Y,"$5,392 ",179.00%,Ended,5392,1.60874E+12,November 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/infiniumgamestudio/monsters-of-aquilae-200-brand-new-creatures-for-5e-p1e-p2e?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7311364#item7311364,39,https://www.kicktraq.com/projects/infiniumgamestudio/monsters-of-aquilae-200-brand-new-creatures-for-5e-p1e-p2e/,5E,,,Monsters of Aquilae: 200+ Brand-New Creatures for 5E/P1E/P2E,2-Dec-19,Y,USD,"5,643.00",1,"5,643.00",Y,N,Y,"$5,643 ",1128.00%,Ended,5643,1.60874E+12,November 6 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/shmpublishing/savage-company-campaign-setting-for-the-pathfinder-rpg?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7236301#item7236301,34,https://www.kicktraq.com/projects/shmpublishing/savage-company-campaign-setting-for-the-pathfinder-rpg/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Savage Company campaign setting for the Pathfinder RPG,3-Dec-19,Y,EUR,"13,141.00",1.108205,"14,562.92",Y,N,Y,"€13,141",773.00%,Ended,14562.92,1.60874E+12,October 4 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/wms/gally-and-grumble-terrific-travel-encounters?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7303953#item7303953,38,https://www.kicktraq.com/projects/wms/gally-and-grumble-terrific-travel-encounters/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Gally & Grumble: Terrific Travel Encounters,3-Dec-19,Y,EUR,"3,034.00",1.108205,"3,362.29",Y,N,Y,"€3,034",151.00%,Ended,3362.29,1.60874E+12,November 3 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/marktaormino/maximum-mayhem-dungeons-7-dread-swamp-of-the-banshee?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7312992#item7312992,39,https://www.kicktraq.com/projects/marktaormino/maximum-mayhem-dungeons-7-dread-swamp-of-the-banshee/,non-5E,https://rpggeek.com/rpg/1297/old-school-reference-and-index-compilation-osric,,Maximum Mayhem Dungeons #7: Dread Swamp of the Banshee,4-Dec-19,Y,USD,"8,177.00",1,"8,177.00",Y,N,Y,"$8,177 ",1635.00%,Ended,8177,1.60874E+12,November 7 2019,,,,1,,,,,,,
https://www.kickstarter.com/projects/1865945849/quest-0?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7307820#item7307820,38,https://www.kicktraq.com/projects/1865945849/quest-0/,RPG,,,Quest,4-Dec-19,Y,USD,"1,144.00",1,Not Funded,N,N,N,"$1,144 ",57.00%,Ended,0,1.60874E+12,November 4 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/1039349815/dungeon-doodles-fifth-edition-creature-cards-for-kids?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7309312#item7309312,38,https://www.kicktraq.com/projects/1039349815/dungeon-doodles-fifth-edition-creature-cards-for-kids/,5E,,,Dungeon Doodles Fifth Edition Creature Cards for Kids!,5-Dec-19,Y,USD,"1,497.00",1,Not Funded,N,N,N,"$1,497 ",85.00%,Ended,0,1.60874E+12,November 5 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/philipreed/a-dozen-troubling-rumors-for-use-with-fantasy-rpgs?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7321205#item7321205,39,https://www.kicktraq.com/projects/102137316/a-dozen-troubling-rumors-for-use-with-fantasy-rpgs/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,"A Dozen Troubling Rumors, for use with Fantasy RPGs",5-Dec-19,Y,USD,"12,417.00",1,"12,417.00",Y,N,Y,"$12,417 ",2483.00%,Ended,12417,1.60874E+12,November 10 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/339646881/mummy-the-curse-2nd-edition?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7307995#item7307995,38,https://www.kicktraq.com/projects/339646881/mummy-the-curse-2nd-edition/,RPG,,https://rpggeek.com/rpg/21304/mummy-curse,Mummy: The Curse 2nd Edition,5-Dec-19,Y,USD,"63,249.00",1,"63,249.00",Y,N,Y,"$63,249 ",252.00%,Ended,63249,1.60874E+12,November 5 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/mistersandman/lightning-war?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7307842#item7307842,38,https://www.kicktraq.com/projects/mistersandman/lightning-war/,RPG,,,Lightning War,5-Dec-19,Y,USD,"3,375.00",1,"3,375.00",Y,N,Y,"$3,375 ",112.00%,Ended,3375,1.60874E+12,November 5 2019,,,,,,,,,,,
