,,,1740264455815,,266,281,128,0,,,,215,193,408,20,8,,,,,,,,
Kickstarter Link,RPGGeek Item ID,RPGGeek Item Link,KickTraq Link,Type,Non-5E: For RPG,RPG: related to,Project Name,,Ended?,Currency,Funding Level,Exchange Rate,LevelUSD,Funded?,Cancelled?,Reached Goal?,ExtractedFunding,ExtractedProgress,ExtractedTrend,,Last Updated,Start Date,,
"http://www.kickstarter.com/projects/justindjacobson/dawning-star-fate-of-eos?ref=bggforums',",item2823567,,https://www.kicktraq.com/projects/justindjacobson/dawning-star-fate-of-eos/,non-5E,https://rpggeek.com/rpg/203/fate-core,,Dawning Star: Fate of Eos,October 15 2013,Y,USD,"28,138.00",1,"28,138.00",Y,N,Y,"$28,138",281.00%,Ended,28138,1616169629419,September 17 2013,"Grab your EDF laser rifle! The critically acclaimed Dawning Star setting gets a total relaunch, using the Fate Core system.",//s3.amazonaws.com/ksr/projects/264730/photo-small.jpg
"http://www.kickstarter.com/projects/1292093911/warren-c-norwoods-double-sprial-war-traveller-edit?ref=bggforums',",item2822992,,https://www.kicktraq.com/projects/1292093911/warren-c-norwoods-double-sprial-war-traveller-edit/,non-5E,https://rpggeek.com/rpg/499/traveller-mongoose,,Warren C. Norwood's Double Sprial War (Traveller Edition),October 16 2013,Y,USD,"1,250.00",1,"1,250.00",Y,N,Y,"$1,250",125.00%,Ended,1250,1616169629421,September 16 2013,This is a Traveller compatible science fiction campaign setting based on the trilogy by Warren C. Norwood.,//s3.amazonaws.com/ksr/projects/682223/photo-small.jpg
"http://www.kickstarter.com/projects/legendarygames/legendary-games-pathfinder-books-in-print?ref=bggforums',",item2852743,,https://www.kicktraq.com/projects/legendarygames/legendary-games-pathfinder-books-in-print/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Legendary Games Pathfinder Books in Print,October 20 2013,Y,USD,"15,507.00",1,"15,507.00",Y,N,Y,"$15,507",119.00%,Ended,15507,1616169629422,October 4 2013,Support Legendary Games in getting their Pathfinder products into print and ultimately into your local game store!,//s3.amazonaws.com/ksr/projects/678633/photo-small.jpg
"http://www.kickstarter.com/projects/2093994379/roaches-the-role-playing-game-experience?ref=bggforums',",item2812041,,https://www.kicktraq.com/projects/2093994379/roaches-the-role-playing-game-experience/,RPG,,,Roaches: The Role-Playing Game Experience,23 Oct 2013,Y,USD,617.00,1,Not Funded,N,N,N,$617,7.00%,Ended,0,1616169629423,September 8 2013,"Role-playing game for beginner, intermediate, and veteran gamers using cards and dice to determine outcomes.",//s3.amazonaws.com/ksr/projects/67277/photo-small.jpg
"http://www.kickstarter.com/projects/952570675/josiender-rulebook-and-the-first-saga?ref=bggforums',",item2841635,,https://www.kicktraq.com/projects/952570675/josiender-rulebook-and-the-first-saga/,RPG,,,Josiender Rulebook and The First Saga,October 30 2013,Y,USD,"2,104.00",1,Not Funded,N,N,N,"$2,104",23.00%,Ended,0,1616169629424,September 29 2013,"Josiender, a fantasy Tabletop RPG featuring multilayer puzzles, rich ecosystems, ever-progressing timelines, and the Discipline System.",//s3.amazonaws.com/ksr/projects/630256/photo-small.jpg
"http://www.kickstarter.com/projects/1669927239/divine-blood-kickstarter-stretch-goals?ref=bggforums',",item2845108,,https://www.kicktraq.com/projects/1669927239/divine-blood-kickstarter-stretch-goals/,RPG,,,Divine Blood Kickstarter Stretch Goals,October 30 2013,Y,USD,561.00,1,Not Funded,N,N,N,$561,28.00%,Ended,0,1616169629426,September 30 2013,"A world setting of Gods, Demons, Mecha and Highschool",//s3.amazonaws.com/ksr/projects/689748/photo-small.jpg
"http://www.kickstarter.com/projects/1298145716/aeon-wave-a-cyberpunk-scenario-for-fate-core?ref=bggforums',",item2846951,,https://www.kicktraq.com/projects/1298145716/aeon-wave-a-cyberpunk-scenario-for-fate-core/,non-5E,https://rpggeek.com/rpg/203/fate-core,,Aeon Wave - A Cyberpunk Scenario for Fate Core,October 31 2013,Y,USD,"2,580.00",1,"2,580.00",Y,N,Y,"$2,580",258.00%,Ended,2580,1616169629428,October 1 2013,Aeon Wave is a single-shot or short run cyberpunk scenario for the Fate Core game system.,//s3.amazonaws.com/ksr/projects/665642/photo-small.jpg
"http://www.kickstarter.com/projects/danbrink/cbl-characters-by-level-for-pathfinder-rpg?ref=bggforums',",item2847980,,https://www.kicktraq.com/projects/danbrink/cbl-characters-by-level-for-pathfinder-rpg/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,CBL: Characters-By-Level for Pathfinder RPG,November 1 2013,Y,USD,"1,838.00",1,Not Funded,N,Y,N,"$1,838",14.00%,Cancelled,0,1616169629430,October 2 2013,Pathfinder compatible pre-generated NPCs that come with Hero Lab portfolios and high quality character art files.,//s3.amazonaws.com/ksr/projects/678317/photo-small.jpg
"http://www.kickstarter.com/projects/1615043334/the-way-of-the-tiger-gamebooks-new-collectors-edit/?ref=bggforums',",item2836606,,https://www.kicktraq.com/projects/1615043334/the-way-of-the-tiger-gamebooks-new-collectors-edit/,non-5E,https://rpggeek.com/rpg/462/way-tiger-gamebooks,,"The Way of the Tiger Gamebooks, New Collector's Edition",November 1 2013,Y,USD,"45,000.00",1,"45,000.00",Y,N,Y,"$45,000",450.00%,Ended,45000,1616169629432,September 26 2013,"The legendary gamebook series comes back to life in a full-colour hardcover edition!  All 6 books, a prequel, and the missing book 7!",//s3.amazonaws.com/ksr/projects/579370/photo-small.jpg
"http://www.kickstarter.com/projects/theunhallowed/the-unhallowed-horror-fantasy-roleplaying-adventur?ref=bggforums',",item2845130,,https://www.kicktraq.com/projects/theunhallowed/the-unhallowed-horror-fantasy-roleplaying-adventur/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,The Unhallowed Horror Fantasy Roleplaying Adventure Path,November 1 2013,Y,USD,"2,631.00",1,Not Funded,N,N,N,"$2,631",52.00%,Ended,0,1616169629433,October 1 2013,A three part horror fantasy adventure path for the Pathfinder Roleplaying Game!,//s3.amazonaws.com/ksr/projects/661984/photo-small.jpg
http://www.kickstarter.com/projects/1894400580/amethyst-fantasy-and-technology-collide?ref=bggforums,item2847708,,https://www.kicktraq.com/projects/1894400580/amethyst-fantasy-and-technology-collide/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Amethyst - Fantasy & Technology Collide,November 1 2013,Y,USD,"10,529.00",1,"10,529.00",Y,N,Y,"$10,529",131.00%,Ended,10529,1616169629433,October 2 2013,"Rebooting as well as expanding the lauded Amethyst setting, now in FULL COLOR.  For Pathfinder, 4th Edition D&D, and D&D Next.",//s3.amazonaws.com/ksr/projects/691961/photo-small.jpg
"http://www.kickstarter.com/projects/darksmilegames/fae-nightmares?ref=bggforums',",item2853038,,https://www.kicktraq.com/projects/darksmilegames/fae-nightmares/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Fae Nightmares,November 3 2013,Y,USD,"9,858.00",1,"9,858.00",Y,N,Y,"$9,858",115.00%,Ended,9858,1616169629436,October 5 2013,Fae Nightmares is modern Urban Fantasy Role Playing Game with a North American Twist for the Savage Worlds system.,//s3.amazonaws.com/ksr/projects/640474/photo-small.jpg
"http://www.kickstarter.com/projects/534651773/three-days-until-retirement-a-game-about-cops-on-t?ref=bggforums',",item2851952,,https://www.kicktraq.com/projects/534651773/three-days-until-retirement-a-game-about-cops-on-t/,RPG,,,Three Days Until Retirement: A Game About Cops On The Edge,November 3 2013,Y,USD,"9,925.00",1,"9,925.00",Y,N,Y,"$9,925",330.00%,Ended,9925,1616169629434,October 4 2013,"You're a damn good cop, even if the brass thinks you're a loose cannon, and you've got 3 days to solve one last case before retirement.",//s3.amazonaws.com/ksr/projects/636248/photo-small.jpg
"http://www.kickstarter.com/projects/eschatonmedia/chronos-the-universal-larp-system?ref=bggforums',",item2843523,,https://www.kicktraq.com/projects/eschatonmedia/chronos-the-universal-larp-system/,RPG,,,Chronos: The Universal LARP System,November 4 2013,Y,USD,"11,329.00",1,"11,329.00",Y,N,Y,"$11,329",146.00%,Ended,11329,1616169629436,September 30 2013,A universal system built to make theatrical combat as quick as contact-safe LARP combat & transition effortlessly from LARP & Tabletop.,//s3.amazonaws.com/ksr/projects/521871/photo-small.jpg
"http://www.kickstarter.com/projects/1294249392/dragon-tiger-ox-pathfinder-wuxia-sourcebook?ref=bggforums',",item2860323,,https://www.kicktraq.com/projects/1294249392/dragon-tiger-ox-pathfinder-wuxia-sourcebook/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Dragon Tiger Ox (Pathfinder Wuxia Sourcebook),November 7 2013,Y,USD,"2,177.00",1,"2,177.00",Y,N,Y,"$2,177",217.00%,Ended,2177,1616169629438,October 8 2013,An ancient China/wuxia source book for the Pathfinder Roleplaying Game.,//s3.amazonaws.com/ksr/projects/655203/photo-small.jpg
"http://www.kickstarter.com/projects/1748001141/unwritten-adventures-in-the-ages-of-myst-and-beyon?ref=bggforums',",item2858363,,https://www.kicktraq.com/projects/1748001141/unwritten-adventures-in-the-ages-of-myst-and-beyon/,RPG,,https://rpggeek.com/rpgsystem/26506/fate-core,Unwritten: Adventures in the Ages of Myst and Beyond,November 7 2013,Y,USD,"35,857.00",1,"35,857.00",Y,N,Y,"$35,857",717.00%,Ended,35857,1616169629437,October 7 2013,"The worlds of Myst and D'ni are yours to explore in this FATE Core-driven tabletop RPG of Adventure, Discovery & Accomplishment",//s3.amazonaws.com/ksr/projects/669158/photo-small.jpg
"http://www.kickstarter.com/projects/davebrown/adventures-in-the-east-mark-the-red-box/?ref=bggforums',",item2870242,,https://www.kicktraq.com/projects/davebrown/adventures-in-the-east-mark-the-red-box/,non-5E,https://rpggeek.com/rpg/10154/aventuras-en-la-marca-del-este,,Adventures in the East Mark - The Red Box,November 8 2013,Y,USD,"28,083.00",1,"28,083.00",Y,N,Y,"$28,083",133.00%,Ended,28083,1616169629442,October 14 2013,"To launch a new product line consisting of an English translation of the acclaimed Spanish game ""Aventuras en La Marca del Este"".",//s3.amazonaws.com/ksr/projects/505282/photo-small.jpg
"http://www.kickstarter.com/projects/169643665/support-the-release-of-juggernaut-the-role-playing?ref=bggforums',",item2862571,,https://www.kicktraq.com/projects/169643665/support-the-release-of-juggernaut-the-role-playing/,RPG,,,Support the release of Juggernaut the Role Playing Game.,November 8 2013,Y,USD,701.00,1,Not Funded,N,Y,N,$701,14.00%,Cancelled,0,1616169629439,October 9 2013,Grassroots R.P.G in development by Valor Infinity Studios.,//s3.amazonaws.com/ksr/projects/645600/photo-small.jpg
"http://www.kickstarter.com/projects/1496416526/clockwork-empire-roleplaying-game?ref=bggforums',",item2859533,,https://www.kicktraq.com/projects/1496416526/clockwork-empire-roleplaying-game/,RPG,,,Clockwork: Empire Roleplaying Game,November 10 2013,Y,USD,"27,524.00",1,"27,524.00",Y,N,Y,"$27,524",305.00%,Ended,27524,1616169629444,October 8 2013,Clockwork: Empire is a steampunk roleplaying game set in a Victorian world of gothic horror.,//s3.amazonaws.com/ksr/projects/682991/photo-small.jpg
"http://www.kickstarter.com/projects/991277697/plight-of-the-tuatha-a-pathfinder-rpg-adventure-pa?ref=bggforums',",item2870582,,https://www.kicktraq.com/projects/991277697/plight-of-the-tuatha-a-pathfinder-rpg-adventure-pa/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,"Plight of the Tuatha, a Pathfinder RPG Adventure Path",November 13 2013,Y,USD,"2,885.00",1,"2,885.00",Y,N,Y,"$2,885",288.00%,Ended,2885,1616169629446,October 14 2013,This series of four modules introduces you to the Imperiums Setting. Explore the world while on a quest to save the Tuatha.,//s3.amazonaws.com/ksr/projects/615493/photo-small.jpg
"http://www.kickstarter.com/projects/1084491323/dragon-kings?ref=bggforums',",item2843519,,https://www.kicktraq.com/projects/1084491323/dragon-kings/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Dragon Kings,November 14 2013,Y,USD,"41,217.00",1,"41,217.00",Y,N,Y,"$41,217",142.00%,Ended,41217,1616169629448,September 30 2013,"Dragon Kings is a new fantasy game world conceived and presented in fiction, art, and music simultaneously by Timothy Brown.",//s3.amazonaws.com/ksr/projects/645891/photo-small.jpg
"http://www.kickstarter.com/projects/937759598/adventure-quarterly-a-pathfinder-periodical?ref=bggforums',",item2876692,,https://www.kicktraq.com/projects/937759598/adventure-quarterly-a-pathfinder-periodical/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Adventure Quarterly: A Pathfinder Periodical,November 15 2013,Y,USD,"10,412.00",1,"10,412.00",Y,N,Y,"$10,412",347.00%,Ended,10412,1616169629450,October 17 2013,"Rite Publishing is doing a Kickstarter for Adventure Quarterly issues # 5-8,  because we want to step up our game.",//s3.amazonaws.com/ksr/projects/716320/photo-small.jpg
"http://www.kickstarter.com/projects/eldritch/eldritch-rpg-the-revised-edition?ref=bggforums',",item2875020,,https://www.kicktraq.com/projects/eldritch/eldritch-rpg-the-revised-edition/,non-5E,https://rpggeek.com/rpg/2592/eldritch-role-playing-system,,Eldritch RPG: The Revised Edition,November 16 2013,Y,USD,"4,565.00",1,"4,565.00",Y,N,Y,"$4,565",114.00%,Ended,4565,1616169629451,October 17 2013,"The original game revised and updated to include monsters, traps, and the complete campaign setting of Ainerêve!",//s3.amazonaws.com/ksr/projects/717642/photo-small.jpg
"http://www.kickstarter.com/projects/froggodgames/the-lost-lands-sword-of-air?ref=bggforums',",item2845557,,https://www.kicktraq.com/projects/froggodgames/the-lost-lands-sword-of-air/,non-5E,https://rpggeek.com/rpgfamily/18544/swords-wizardry-and-compatible-products,,The Lost Lands: Sword of Air,November 16 2013,Y,USD,"104,116.00",1,"104,116.00",Y,N,Y,"$104,116",138.00%,Ended,104116,1616169629452,October 1 2013,"The exciting new adventure from the author of Rappan Athuk, Crucible of Freya, Tomb of Abysthor, and The Tome of Horrors.",//s3.amazonaws.com/ksr/projects/690325/photo-small.jpg
"http://www.kickstarter.com/projects/1787661128/feed-the-vampire-mythos-rpg?ref=bggforums',",item2877270,,https://www.kicktraq.com/projects/1787661128/feed-the-vampire-mythos-rpg/,RPG,,,"Feed, the Vampire Mythos RPG",November 17 2013,Y,USD,"2,136.00",1,"2,136.00",Y,N,Y,"$2,136",118.00%,Ended,2136,1616169629453,October 18 2013,"Feed RPG is ideal for developing and playing in your own vampire mythos, with rules for Gothic epics and 80's gorefests alike.",//s3.amazonaws.com/ksr/projects/686855/photo-small.jpg
"http://www.kickstarter.com/projects/326055564/tianxia-blood-silk-and-jade?ref=bggforums',",item2872044,,https://www.kicktraq.com/projects/326055564/tianxia-blood-silk-and-jade/,non-5E,https://rpggeek.com/rpg/203/fate-core,,"Tianxia: Blood, Silk & Jade",November 18 2013,Y,USD,"35,155.00",1,"35,155.00",Y,N,Y,"$35,155",351.00%,Ended,35155,1616169629455,October 14 2013,Kung Fu fantasy and epic Wuxia adventure come to life in Tianxia! Created for Fate Core!,//s3.amazonaws.com/ksr/projects/622850/photo-small.jpg
"http://www.kickstarter.com/projects/817968704/shinte-warrior-martial-arts-role-playing-gamebook?ref=bggforums',",item2893128,,https://www.kicktraq.com/projects/817968704/shinte-warrior-martial-arts-role-playing-gamebook/,RPG,,,Shinte Warrior martial arts role-playing gamebook series (2),November 19 2013,Y,USD,"4,359.00",1,"4,359.00",Y,N,Y,"$4,359",145.00%,Ended,4359,1616169629456,September 30 2013,"Creating a fantasy genre series of interactive role-playing game books (""Choose your own adventure"" style) with professional artwork..",//s3.amazonaws.com/ksr/projects/681253/photo-small.jpg
http://www.kickstarter.com/projects/665143704/guidebook-to-the-city-of-dolmvay?ref=bggforums,item2884606,,https://www.kicktraq.com/projects/665143704/guidebook-to-the-city-of-dolmvay/,non-5E,https://rpggeek.com/rpgsystem/21909/labyrinth-lord-compatible,,Guidebook to the City of Dolmvay,November 21 2013,Y,USD,"2,961.00",1,"2,961.00",Y,N,Y,"$2,961",592.00%,Ended,2961,1616169629457,October 22 2013,The Guidebook to the City of Dolmvay is a Labyrinth Lord™ supplement for the Chronicles of Amherth™ campaign setting.,//s3.amazonaws.com/ksr/projects/720995/photo-small.jpg
"http://www.kickstarter.com/projects/1433901524/the-strange-a-tabletop-rpg-by-bruce-cordell-and-mo?ref=bggforums',",item2873803,,https://www.kicktraq.com/projects/1433901524/the-strange-a-tabletop-rpg-by-bruce-cordell-and-mo/,RPG,,https://rpggeek.com/rpgsystem/25932/cypher-system,"The Strange, a Tabletop RPG by Bruce Cordell & Monte Cook",November 22 2013,Y,USD,"418,478.00",1,"418,478.00",Y,N,Y,"$418,478",697.00%,Ended,418478,1616169629459,October 16 2013,Explore mysterious worlds hidden just outside our reality in this new RPG using the story-based Cypher System of Numenera.,//s3.amazonaws.com/ksr/projects/349178/photo-small.jpg
"http://www.kickstarter.com/projects/703093372/location-cards-a-deck-of-54-fantastic-locales?ref=bggforums',",item2888328,,https://www.kicktraq.com/projects/703093372/location-cards-a-deck-of-54-fantastic-locales/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Location Cards - A Deck of 54 Fantastic Locales,November 24 2013,Y,GBP,"9,939.00",1.62305,"16,131.49",Y,N,Y,"£9,939",1104.00%,Ended,16131.49,1616169629460,October 25 2013,"A deck of random fantasy locations, that's also usable as standard playing cards. Generate new ideas for your stories or games.",//s3.amazonaws.com/ksr/projects/714333/photo-small.jpg
"http://www.kickstarter.com/projects/1269000670/atlantis-geographica-rpg-supplement?ref=bggforums',",item2888768,,https://www.kicktraq.com/projects/1269000670/atlantis-geographica-rpg-supplement/,non-5E,https://rpggeek.com/rpg/25511/atlantis-second-age-2nd-edition,,Atlantis: Geographica RPG supplement,November 24 2013,Y,USD,"10,857.00",1,"10,857.00",Y,N,Y,"$10,857",217.00%,Ended,10857,1616169629462,October 25 2013,"Atlantis: The Second Age, a tabletop role-playing game (RPG) of sword and sorcery fantasy.",//s3.amazonaws.com/ksr/projects/711465/photo-small.jpg
