BackerKit Link,RPGGeek List Item,Type,Non-5E: For RPG,RPG: related to,Project Name,Ended Date,Funding Level,Funding Goal,Project Status,Project Blurb,Image URL,,Currency,Funding Level,Exchange Rate,FundingLevelUSD,Goal Level,Reached Goal?,Progress,Success?,Real Funding USD,RPGGeek Entry Code,OSR Original,OSR Scene
https://www.backerkit.com/c/projects/two-little-mice/household-ii-welcome-to-the-garden,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11464176#11464176,non-5E,https://rpggeek.com/rpg/48770/mothership,,Household - Welcome to the Garden,"Dec 13, 2024","€530,124","€10,000",Project Ended,"Saddle your mouse, grab your trusty scissor, and get ready to discover the Garden!
Household Volume II is the highly anticipated sequel expansion for the Household RPG.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/j46xebs7xe281x4367oli7q9qqho?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,EUR,"530,124.00",1.0507,"$556,974.78",10000.00,Y,5301.24%,Y,"$556,974.78","[size=14][b][url=https://www.backerkit.com/c/projects/two-little-mice/household-ii-welcome-to-the-garden]Household - Welcome to the Garden[/url][/b][/size][q]Saddle your mouse, grab your trusty scissor, and get ready to discover the Garden!
Household Volume II is the highly anticipated sequel expansion for the Household RPG.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/j46xebs7xe281x4367oli7q9qqho?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,1
https://www.backerkit.com/c/projects/menagerie-press-llc/hyborian-adventures-for-shadowdark-rpg,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11464178#11464178,non-5E,https://rpggeek.com/rpg/73714/shadowdark-rpg,,Hyborian Adventures for Shadowdark RPG,"Dec 13, 2024","$5,952",$250,Project Ended,"Seek treasure and glory in the age of Hyboria, rewritten for Shadowdark RPG. Five adventures hewing to the bones of Robert E. Howard’s public domain short stories.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/21quy3sq48z2wmy3l9sz6z5ahzh3?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"5,952.00",1.0000,"$5,952.00",250.00,Y,2380.80%,Y,"$5,952.00","[size=14][b][url=https://www.backerkit.com/c/projects/menagerie-press-llc/hyborian-adventures-for-shadowdark-rpg]Hyborian Adventures for Shadowdark RPG[/url][/b][/size][q]Seek treasure and glory in the age of Hyboria, rewritten for Shadowdark RPG. Five adventures hewing to the bones of Robert E. Howard’s public domain short stories.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/21quy3sq48z2wmy3l9sz6z5ahzh3?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,1
https://www.backerkit.com/c/projects/74games/treasure-vaults-of-the-twilight-dragon,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11464180#11464180,non-5E,https://rpggeek.com/rpg/13239/original-d-and-d-compatible-products,,Treasure Vaults of the Twilight Dragon,"Dec 13, 2024","$1,305",$100,Project Ended,"Treasure Vaults of the Twilight Dragon is a game that fills two roles – it is a module for OD&D or other classic fantasy RPG systems, as well as being a wargame scenario designed for those rules.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/t8daka1avf2yqk0u1yomk1xgj5e2?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"1,305.00",1.0000,"$1,305.00",100.00,Y,1305.00%,Y,"$1,305.00","[size=14][b][url=https://www.backerkit.com/c/projects/74games/treasure-vaults-of-the-twilight-dragon]Treasure Vaults of the Twilight Dragon[/url][/b][/size][q]Treasure Vaults of the Twilight Dragon is a game that fills two roles – it is a module for OD&D or other classic fantasy RPG systems, as well as being a wargame scenario designed for those rules.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/t8daka1avf2yqk0u1yomk1xgj5e2?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,1
https://www.backerkit.com/c/projects/wyatt-trull/cretaceous-moon-a-mothership-pamphlet-adventure,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11464182#11464182,non-5E,https://rpggeek.com/rpg/48770/mothership,,Cretaceous Moon: A Pamphlet Module for Mothership RPG,"Dec 13, 2024",$840,$200,Project Ended,Jurassic Park meets Reality TV. Your crew crashes on a moon-sized zoo of genetic engineers—can you escape?,https://bk-prod.imgix.net/active_storage/backerkit_production/blob/q3kn2rx96obyttor9q6tnw5giqgu?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,840.00,1.0000,$840.00,200.00,Y,420.00%,Y,$840.00,[size=14][b][url=https://www.backerkit.com/c/projects/wyatt-trull/cretaceous-moon-a-mothership-pamphlet-adventure]Cretaceous Moon: A Pamphlet Module for Mothership RPG[/url][/b][/size][q]Jurassic Park meets Reality TV. Your crew crashes on a moon-sized zoo of genetic engineers—can you escape?[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/q3kn2rx96obyttor9q6tnw5giqgu?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ,,1
https://www.backerkit.com/c/projects/age-of-age-games/tender-hatchlings-a-system-agnostic-roleplaying-game-supplement-gallery-of-little-freaks,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11464185#11464185,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Tender Hatchlings - A System-Agnostic Roleplaying Game Supplement & Gallery of Little Freaks,"Dec 13, 2024","$1,480",$600,Project Ended,Tender Hatchlings is a system-agnostic TTRPG zine perfect for any adventuring party that stumbles upon a mysterious egg on their travels. Exclusively features hand-sculpted artwork!,https://bk-prod.imgix.net/active_storage/backerkit_production/blob/574qz6wm67uxc5b6dtpazb0yzu7m?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"1,480.00",1.0000,"$1,480.00",600.00,Y,246.67%,Y,"$1,480.00",[size=14][b][url=https://www.backerkit.com/c/projects/age-of-age-games/tender-hatchlings-a-system-agnostic-roleplaying-game-supplement-gallery-of-little-freaks]Tender Hatchlings - A System-Agnostic Roleplaying Game Supplement & Gallery of Little Freaks[/url][/b][/size][q]Tender Hatchlings is a system-agnostic TTRPG zine perfect for any adventuring party that stumbles upon a mysterious egg on their travels. Exclusively features hand-sculpted artwork![/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/574qz6wm67uxc5b6dtpazb0yzu7m?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ,,
https://www.backerkit.com/c/projects/polyhedral-earth-society/goblin-king-s-gambit,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11464186#11464186,5E,https://rpggeek.com/rpg/10737/dungeon-crawl-classics-role-playing-game,,Goblin King's Gambit,"Dec 17, 2024","$8,840","$2,000",Project Ended,"This 100+ page hardbound book features 4 multipath adventures taking you from welp (zero level) to adulthood (first level) and beyond. Included is our one-of-a-kind card system jumpstarts play in minutes, not hours.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/zvzu3neibi1itektg4h1xb9erpfr?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"8,840.00",1.0000,"$8,840.00",2000.00,Y,442.00%,Y,"$8,840.00","[size=14][b][url=https://www.backerkit.com/c/projects/polyhedral-earth-society/goblin-king-s-gambit]Goblin King's Gambit[/url][/b][/size][q]This 100+ page hardbound book features 4 multipath adventures taking you from welp (zero level) to adulthood (first level) and beyond. Included is our one-of-a-kind card system jumpstarts play in minutes, not hours.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/zvzu3neibi1itektg4h1xb9erpfr?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,1
https://www.backerkit.com/c/projects/world-s-largest-rpgs/audiobook-of-third-imperium-a-supplement-for-traveller,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11464189#11464189,non-5E,https://rpggeek.com/rpg/39931/traveller-mongoose-2nd-edition,,"Audiobook of Third Imperium, a supplement for Traveller","Dec 19, 2024","$3,524",$10,Project Ended,"AudioRPG's audiobook version of Third Imperium, a supplement for Traveller, published by Mongoose Publishing",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/rry04smrfxy35m5ec1swoorkgblm?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"3,524.00",1.0000,"$3,524.00",10.00,Y,35240.00%,Y,"$3,524.00","[size=14][b][url=https://www.backerkit.com/c/projects/world-s-largest-rpgs/audiobook-of-third-imperium-a-supplement-for-traveller]Audiobook of Third Imperium, a supplement for Traveller[/url][/b][/size][q]AudioRPG's audiobook version of Third Imperium, a supplement for Traveller, published by Mongoose Publishing[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/rry04smrfxy35m5ec1swoorkgblm?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/justin-sirois/osr-booster,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11382577#11382577,non-5E,https://rpggeek.com/rpg/79271/mork-borg-compatible-product,,OSR Booster Zine - System Neutral and Mörk Borg,January 7 2025,"$2,592",$500,Project Ended,"OSR Booster is a 56 page zine with d20 weapons and d20 armor that will give your party an edge in brutal old school settings. 

High quality offset printing 
Spot gold foil cover

Written and illustrated by Justin Sirois",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/pqdv4f9o1qyzhaaekideght75zm8?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"2,592.00",1.0000,"$2,592.00",500.00,Y,518.40%,Y,"$2,592.00","[size=14][b][url=https://www.backerkit.com/c/projects/justin-sirois/osr-booster]OSR Booster Zine - System Neutral and Mörk Borg[/url][/b][/size][q]OSR Booster is a 56 page zine with d20 weapons and d20 armor that will give your party an edge in brutal old school settings. 

High quality offset printing 
Spot gold foil cover

Written and illustrated by Justin Sirois[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/pqdv4f9o1qyzhaaekideght75zm8?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/the-hills-press/fallout-el-juego-de-rol,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11382562#11382562,non-5E,https://rpggeek.com/rpg/70250/fallout-the-roleplaying-game,,"Fallout, el juego de rol",January 10 2025,"€47,844","€9,000",Project Ended,"The Hills Press presenta «Fallout», el juego de rol homónimo de la afamada serie de videojuegos donde interpretaremos a moradores de refugio, supermutantes e incluso necrófagos en una América postnuclear arrasada por una guerra que nunca cambia...",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/2sbxsjk34bafdyhvvqinm5db0fj1?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,EUR,"47,844.00",1.0256,"$49,066.41",9000.00,Y,531.60%,Y,"$49,066.41","[size=14][b][url=https://www.backerkit.com/c/projects/the-hills-press/fallout-el-juego-de-rol]Fallout, el juego de rol[/url][/b][/size][q]The Hills Press presenta «Fallout», el juego de rol homónimo de la afamada serie de videojuegos donde interpretaremos a moradores de refugio, supermutantes e incluso necrófagos en una América postnuclear arrasada por una guerra que nunca cambia...[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/2sbxsjk34bafdyhvvqinm5db0fj1?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/mr-tarrasque/the-s-i-m-p-l-e-system,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11470394#11470394,RPG,,,The S.I.M.P.L.E System,January 16 2025,"€1,420",€500,Project Ended,"The SIMPLE System  offers a straightforward, pick-up-and-play experience without overwhelming newcomers with complex rules— while still allowing plenty of opportunities for character customization.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/gr0p5mggxm841pds05f5j7rq8h78?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,EUR,"1,420.00",1.0302,"$1,462.83",500.00,Y,284.00%,Y,"$1,462.83","[size=14][b][url=https://www.backerkit.com/c/projects/mr-tarrasque/the-s-i-m-p-l-e-system]The S.I.M.P.L.E System[/url][/b][/size][q]The SIMPLE System  offers a straightforward, pick-up-and-play experience without overwhelming newcomers with complex rules— while still allowing plenty of opportunities for character customization.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/gr0p5mggxm841pds05f5j7rq8h78?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/world-s-largest-rpgs/audiobook-of-deadlands-for-savage-worlds,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11393651#11393651,non-5E,https://rpggeek.com/rpg/78185/savage-worlds-adventure-edition-swade,,Audiobook of Deadlands for Savage Worlds,January 17 2025,"$3,860",$10,Project Ended,"A complete professionally narrated audiobook of Deadlands, a setting for Savage Worlds, for relaxed familiarization, preparation, and enjoyment.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/nzs2ddjf5isylazsbkrjftuzg7xg?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"3,860.00",1.0000,"$3,860.00",10.00,Y,38600.00%,Y,"$3,860.00","[size=14][b][url=https://www.backerkit.com/c/projects/world-s-largest-rpgs/audiobook-of-deadlands-for-savage-worlds]Audiobook of Deadlands for Savage Worlds[/url][/b][/size][q]A complete professionally narrated audiobook of Deadlands, a setting for Savage Worlds, for relaxed familiarization, preparation, and enjoyment.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/nzs2ddjf5isylazsbkrjftuzg7xg?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/fractured-brain-studios/dystopian-dawn-cowboys-mutants,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11382600#11382600,non-5E,not in database,,"Dystopian Dawn ""Cowboys & Mutants!""",January 17 2025,"$2,602","$1,500",Project Ended,"Roleplay the Old West in the Post Apocalypse world of Dystopian Dawn! This 100+ page book includes a ton of new Adventures, Creatures, Magic, Gear, and NPCs.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/66frvl0mraaia2wme9gdwayuofqc?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"2,602.00",1.0000,"$2,602.00",1500.00,Y,173.47%,Y,"$2,602.00","[size=14][b][url=https://www.backerkit.com/c/projects/fractured-brain-studios/dystopian-dawn-cowboys-mutants]Dystopian Dawn ""Cowboys & Mutants!""[/url][/b][/size][q]Roleplay the Old West in the Post Apocalypse world of Dystopian Dawn! This 100+ page book includes a ton of new Adventures, Creatures, Magic, Gear, and NPCs.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/66frvl0mraaia2wme9gdwayuofqc?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/quasireal-publishing/mythcraft-ttrpg-enhanced,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11416738#11416738,non-5E,https://rpggeek.com/rpg/100807/mythcraft,,"MythCraft TTRPG Enhanced: New Loot, Reprint, and VTT Support!","Jan 31, 2025","$139,903","$30,000",Project Ended,"MythCraft TTRPG Returns: Forge Your Myth, Embark on New Sagas, and Create Epic Adventures in the Ultimate Tabletop Experience!",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/ay9vi2m8hooia3vju4uoyinch1af?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"139,903.00",1.0000,"$139,903.00",30000.00,Y,466.34%,Y,"$139,903.00","[size=14][b][url=https://www.backerkit.com/c/projects/quasireal-publishing/mythcraft-ttrpg-enhanced]MythCraft TTRPG Enhanced: New Loot, Reprint, and VTT Support![/url][/b][/size][q]MythCraft TTRPG Returns: Forge Your Myth, Embark on New Sagas, and Create Epic Adventures in the Ultimate Tabletop Experience![/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/ay9vi2m8hooia3vju4uoyinch1af?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/meldar16-games/hucksters-united-a-peddlers-guild-5-shop-npcs-80-items,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11441293#11441293,5E,,,"Hucksters United, A Peddlers Guild: 5e Shopping Experience",February 1 2025,$144,$100,Project Ended,The Hucksters United are ready to sell you all your magical items for any need! You'll have to chase down the Peddlers Guild caravan. These 5 merchant NPCs have their own personalities and tales to tell while you shop for one of the 80 included items!,https://bk-prod.imgix.net/active_storage/backerkit_production/blob/cdzl3mob9vlwrdgs4lvkrmzbqx22?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,144.00,1.0000,$144.00,100.00,Y,144.00%,Y,$144.00,"[size=14][b][url=https://www.backerkit.com/c/projects/meldar16-games/hucksters-united-a-peddlers-guild-5-shop-npcs-80-items]Hucksters United, A Peddlers Guild: 5e Shopping Experience[/url][/b][/size][q]The Hucksters United are ready to sell you all your magical items for any need! You'll have to chase down the Peddlers Guild caravan. These 5 merchant NPCs have their own personalities and tales to tell while you shop for one of the 80 included items![/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/cdzl3mob9vlwrdgs4lvkrmzbqx22?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
